arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms
qwen3_8_27b__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,0,Xs0,HIGH,0.92,[qwen3.8-27b] Vibration sensor Xs0 indicates catastrophic mechanical failure as the rotor detached from its mount.,False,1,445.91236114501953
qwen3_8_27b__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,1,Xs0,HIGH,0.92,[qwen3.8-27b] Vibration sensor Xs0 indicates catastrophic mechanical failure as the rotor detached from its mount.,False,1,434.5896244049072
qwen3_8_27b__production,H12,the small vibration on Machine 2 turned into the rotor tearing loose from its mount,2,Xs0,HIGH,0.92,[qwen3.8-27b] Vibration sensor Xs0 indicates catastrophic mechanical failure as the rotor detached from its mount.,False,1,425.5452156066895
qwen3_8_27b__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",0,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a catastrophic shaft failure causing an immediate machine shutdown.,False,1,488.41166496276855
qwen3_8_27b__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",1,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a catastrophic shaft failure causing an immediate machine shutdown.,False,1,440.7646656036377
qwen3_8_27b__production,H13,"Machine 3 ka shaft toot gaya, machine band karni padi",2,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a catastrophic shaft failure causing an immediate machine shutdown.,False,1,442.3248767852783
qwen3_8_27b__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,0,Xs8,HIGH,0.92,[qwen3.8-27b] Hydraulic pressure sensor Xs8 indicates a catastrophic line rupture causing immediate system failure.,False,1,449.3112564086914
qwen3_8_27b__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,1,Xs8,HIGH,0.92,[qwen3.8-27b] Hydraulic pressure sensor Xs8 indicates a catastrophic line rupture causing immediate system failure.,False,1,471.35329246521
qwen3_8_27b__production,H14,early this morning the Machine 4 hydraulic line split and the press dropped its ram,2,Xs8,HIGH,0.92,[qwen3.8-27b] Hydraulic pressure sensor Xs8 indicates a catastrophic line rupture causing immediate system failure.,False,1,425.4150390625
qwen3_8_27b__semantic,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,0,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates a mild thermal increase consistent with early-stage wear.,False,1,1196.6111660003662
qwen3_8_27b__semantic,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,1,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates a mild thermal increase consistent with early-stage wear.,False,1,408.9453220367432
qwen3_8_27b__semantic,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,2,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates a mild thermal increase consistent with early-stage wear.,False,1,430.8903217315674
qwen3_8_27b__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",0,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 indicates a mild rise in thermal levels, suggesting early-stage heating that requires routine monitoring.",False,1,427.8919696807861
qwen3_8_27b__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",1,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 indicates a mild rise in thermal levels, suggesting early-stage heating that requires routine monitoring.",False,1,421.7252731323242
qwen3_8_27b__semantic,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",2,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 indicates a mild rise in thermal levels, suggesting early-stage heating that requires routine monitoring.",False,1,487.8654479980469
qwen3_8_27b__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,0,Xs4,LOW,0.52,"[qwen3.8-27b] Oil pressure sensor Xs4 indicates a minor deviation below the normal operating range, suggesting early-stage lubrication variance.",False,1,431.6980838775635
qwen3_8_27b__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,1,Xs4,LOW,0.52,"[qwen3.8-27b] Oil pressure sensor Xs4 indicates a minor deviation below the normal operating range, suggesting early-stage lubrication variance.",False,1,440.7491683959961
qwen3_8_27b__semantic,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,2,Xs4,LOW,0.52,"[qwen3.8-27b] Oil pressure sensor Xs4 indicates a minor deviation below the normal operating range, suggesting early-stage lubrication variance.",False,1,439.0907287597656
qwen3_8_27b__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",0,Xs0,LOW,0.52,[qwen3.8-27b] Vibration sensor Xs0 detecting a faint buzz indicating early mechanical imbalance while parts remain in tolerance.,False,1,416.52774810791016
qwen3_8_27b__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",1,Xs0,LOW,0.52,[qwen3.8-27b] Vibration sensor Xs0 detecting a faint buzz indicating early mechanical imbalance while parts remain in tolerance.,False,1,448.3249187469482
qwen3_8_27b__semantic,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",2,Xs0,LOW,0.52,[qwen3.8-27b] Vibration sensor Xs0 detecting a faint buzz indicating early mechanical imbalance while parts remain in tolerance.,False,1,422.0504760742188
qwen3_8_27b__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,0,W3,LOW,0.52,"[qwen3.8-27b] Coolant flow sensor W3 indicates a minor 3 percent reduction from baseline, suggesting an early-stage flow restriction or leak.",False,1,478.3596992492676
qwen3_8_27b__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,1,W3,LOW,0.52,"[qwen3.8-27b] Coolant flow sensor W3 indicates a minor 3 percent reduction from baseline, suggesting an early-stage flow restriction or leak.",False,1,474.5035171508789
qwen3_8_27b__semantic,L05,coolant flow on Machine 5 is down about 3 percent from baseline,2,W3,LOW,0.52,"[qwen3.8-27b] Coolant flow sensor W3 indicates a minor 3 percent reduction from baseline, suggesting an early-stage flow restriction or leak.",False,1,414.1290187835693
qwen3_8_27b__semantic,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",0,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a mild early rise indicating minor thermal stress but no immediate operational risk.,False,1,422.9223728179932
qwen3_8_27b__semantic,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",1,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a mild early rise indicating minor thermal stress but no immediate operational risk.,False,1,412.9297733306885
qwen3_8_27b__semantic,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",2,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a mild early rise indicating minor thermal stress but no immediate operational risk.,False,1,426.70273780822754
qwen3_8_27b__semantic,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",0,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 shows a minor 2C increase, indicating early thermal drift requiring routine monitoring.",False,1,413.3203029632568
qwen3_8_27b__semantic,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",1,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 shows a minor 2C increase, indicating early thermal drift requiring routine monitoring.",False,1,425.04191398620605
qwen3_8_27b__semantic,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",2,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 shows a minor 2C increase, indicating early thermal drift requiring routine monitoring.",False,1,632.422924041748
qwen3_8_27b__semantic,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",0,Xs4,LOW,0.52,[qwen3.8-27b] Oil pressure sensor Xs4 showing a minor dip indicating early lubrication variance.,False,1,493.0241107940674
qwen3_8_27b__semantic,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",1,Xs4,LOW,0.52,[qwen3.8-27b] Oil pressure sensor Xs4 showing a minor dip indicating early lubrication variance.,False,1,443.7694549560547
qwen3_8_27b__semantic,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",2,Xs4,LOW,0.52,[qwen3.8-27b] Oil pressure sensor Xs4 showing a minor dip indicating early lubrication variance.,False,1,433.56776237487793
qwen3_8_27b__semantic,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,0,Xs12,LOW,0.52,"[qwen3.8-27b] Acoustic sensor Xs12 indicates a mild increase in noise levels, suggesting early-stage spindle wear or imbalance.",False,1,433.31265449523926
qwen3_8_27b__semantic,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,1,Xs12,LOW,0.52,"[qwen3.8-27b] Acoustic sensor Xs12 indicates a mild increase in noise levels, suggesting early-stage spindle wear or imbalance.",False,1,466.0484790802002
qwen3_8_27b__semantic,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,2,Xs12,LOW,0.52,"[qwen3.8-27b] Acoustic sensor Xs12 indicates a mild increase in noise levels, suggesting early-stage spindle wear or imbalance.",False,1,517.8353786468506
qwen3_8_27b__semantic,L10,Machine 5 current draw is 4 percent above its typical value,0,Xs11,LOW,0.52,"[qwen3.8-27b] Current draw sensor Xs11 shows a minor 4 percent increase above baseline, indicating early electrical load variation.",False,1,451.2205123901367
qwen3_8_27b__semantic,L10,Machine 5 current draw is 4 percent above its typical value,1,Xs11,LOW,0.52,"[qwen3.8-27b] Current draw sensor Xs11 shows a minor 4 percent increase above baseline, indicating early electrical load variation.",False,1,428.4250736236572
qwen3_8_27b__semantic,L10,Machine 5 current draw is 4 percent above its typical value,2,Xs11,LOW,0.52,"[qwen3.8-27b] Current draw sensor Xs11 shows a minor 4 percent increase above baseline, indicating early electrical load variation.",False,1,431.95176124572754
qwen3_8_27b__semantic,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",0,Xs2,LOW,0.52,"[qwen3.8-27b] Bearing temperature sensor Xs2 showing a mild early warning sign consistent with grease degradation, though thermal levels remain within normal limits.",False,1,449.9070644378662
qwen3_8_27b__semantic,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",1,Xs2,LOW,0.52,"[qwen3.8-27b] Bearing temperature sensor Xs2 showing a mild early warning sign consistent with grease degradation, though thermal levels remain within normal limits.",False,1,455.3384780883789
qwen3_8_27b__semantic,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",2,Xs2,LOW,0.52,"[qwen3.8-27b] Bearing temperature sensor Xs2 showing a mild early warning sign consistent with grease degradation, though thermal levels remain within normal limits.",False,1,464.7965431213379
qwen3_8_27b__semantic,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",0,Xs3,LOW,0.52,[qwen3.8-27b] Motor temperature sensor Xs3 indicates a minor thermal rise that is within safe operating limits.,False,1,440.598726272583
qwen3_8_27b__semantic,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",1,Xs3,LOW,0.52,[qwen3.8-27b] Motor temperature sensor Xs3 indicates a minor thermal rise that is within safe operating limits.,False,1,883.126974105835
qwen3_8_27b__semantic,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",2,Xs3,LOW,0.52,[qwen3.8-27b] Motor temperature sensor Xs3 indicates a minor thermal rise that is within safe operating limits.,False,1,434.3676567077637
qwen3_8_27b__semantic,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",0,Xs13,LOW,0.52,[qwen3.8-27b] Cycle time sensor Xs13 indicates a minor production lag of one second per cycle.,False,1,579.7665119171143
qwen3_8_27b__semantic,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",1,Xs13,LOW,0.52,[qwen3.8-27b] Cycle time sensor Xs13 indicates a minor production lag of one second per cycle.,False,1,413.91444206237793
qwen3_8_27b__semantic,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",2,Xs13,LOW,0.52,[qwen3.8-27b] Cycle time sensor Xs13 indicates a minor production lag of one second per cycle.,False,1,410.3004932403565
qwen3_8_27b__semantic,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",0,Xs0,LOW,0.52,[qwen3.8-27b] Vibration sensor Xs0 indicates a mild oscillation anomaly while production remains stable.,False,1,409.0795516967773
qwen3_8_27b__semantic,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",1,Xs0,LOW,0.52,[qwen3.8-27b] Vibration sensor Xs0 indicates a mild oscillation anomaly while production remains stable.,False,1,447.9906558990479
qwen3_8_27b__semantic,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",2,Xs0,LOW,0.52,[qwen3.8-27b] Vibration sensor Xs0 indicates a mild oscillation anomaly while production remains stable.,False,1,415.6465530395508
qwen3_8_27b__semantic,M01,"Machine 1 bearing is running hot, needs looking at this shift",0,Xs2,MEDIUM,0.72,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates elevated thermal levels requiring inspection during the current shift.,False,1,450.6387710571289
qwen3_8_27b__semantic,M01,"Machine 1 bearing is running hot, needs looking at this shift",1,Xs2,MEDIUM,0.72,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates elevated thermal levels requiring inspection during the current shift.,False,1,463.2277488708496
qwen3_8_27b__semantic,M01,"Machine 1 bearing is running hot, needs looking at this shift",2,Xs2,MEDIUM,0.72,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates elevated thermal levels requiring inspection during the current shift.,False,1,464.3421173095703
qwen3_8_27b__semantic,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,0,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is rising steadily, indicating thermal stress that has forced a reduction in line speed.",False,1,1265.878438949585
qwen3_8_27b__semantic,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,1,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is rising steadily, indicating thermal stress that has forced a reduction in line speed.",False,1,814.5952224731445
qwen3_8_27b__semantic,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,2,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is rising steadily, indicating thermal stress that has forced a reduction in line speed.",False,1,467.5743579864502
